zcta,stab,border_dyad,S_i,dist_km,d_ic
50671,IA,IA-NE,1,362.58904118763377,362.58904118763377
50672,IA,IA-NE,1,256.18137005420584,256.18137005420584
50673,IA,IA-NE,1,286.9394302458558,286.9394302458558
50703,IA,IA-NE,1,321.6131822310103,321.6131822310103
50602,IA,IA-NE,1,285.27542463313745,285.27542463313745
50603,IA,IA-NE,1,328.9460458068017,328.9460458068017
50632,IA,IA-NE,1,274.55488604441825,274.55488604441825
50634,IA,IA-NE,1,323.6627902007659,323.6627902007659
50674,IA,IA-NE,1,342.22623582094735,342.22623582094735
50635,IA,IA-NE,1,278.4372765965208,278.4372765965208
50638,IA,IA-NE,1,275.91656593854066,275.91656593854066
50707,IA,IA-NE,1,320.0019335215503,320.0019335215503
50605,IA,IA-NE,1,271.0613476953684,271.0613476953684
50613,IA,IA-NE,1,304.6892133779166,304.6892133779166
50625,IA,IA-NE,1,271.52795975101674,271.52795975101674
50612,IA,IA-NE,1,305.72726124965675,305.72726124965675
50609,IA,IA-NE,1,270.7439250395916,270.7439250395916
50611,IA,IA-NE,1,279.7879084606778,279.7879084606778
50642,IA,IA-NE,1,276.64372309480706,276.64372309480706
50645,IA,IA-NE,1,322.67648324135604,322.67648324135604
50647,IA,IA-NE,1,308.2757043963997,308.2757043963997
50677,IA,IA-NE,1,314.79344387061246,314.79344387061246
50659,IA,IA-NE,1,334.8967753614474,334.8967753614474
51012,IA,IA-NE,1,73.69474360810486,73.69474360810486
51448,IA,IA-NE,1,72.2318536449117,72.2318536449117
51451,IA,IA-NE,1,120.27931751440653,120.27931751440653
50842,IA,IA-NE,1,113.68771917254702,113.68771917254702
51250,IA,IA-NE,1,68.57460910863085,68.57460910863085
51016,IA,IA-NE,1,47.357480674931125,47.357480674931125
51018,IA,IA-NE,1,57.375920230240844,57.375920230240844
51019,IA,IA-NE,1,47.12388178002284,47.12388178002284
51022,IA,IA-NE,1,71.00605256196097,71.00605256196097
50843,IA,IA-NE,1,79.57707677409611,79.57707677409611
51048,IA,IA-NE,1,44.19404870599963,44.19404870599963
51050,IA,IA-NE,1,50.443251843881335,50.443251843881335
51051,IA,IA-NE,1,26.574716799859974,26.574716799859974
50845,IA,IA-NE,1,119.39513947219788,119.39513947219788
50846,IA,IA-NE,1,106.95074881085336,106.95074881085336
51054,IA,IA-NE,1,6.2848385065199475,6.2848385065199475
51055,IA,IA-NE,1,5.556220856215547,5.556220856215547
51056,IA,IA-NE,1,29.17556292386421,29.17556292386421
51058,IA,IA-NE,1,93.84359759519424,93.84359759519424
51333,IA,IA-NE,1,134.2575725551707,134.2575725551707
50847,IA,IA-NE,1,71.50413518993446,71.50413518993446
50849,IA,IA-NE,1,120.54860303955154,120.54860303955154
50854,IA,IA-NE,1,128.57993292454591,128.57993292454591
51060,IA,IA-NE,1,36.3144604752828,36.3144604752828
51063,IA,IA-NE,1,7.0722356185403354,7.0722356185403354
51334,IA,IA-NE,1,164.85582803808438,164.85582803808438
51025,IA,IA-NE,1,67.32172460523064,67.32172460523064
51026,IA,IA-NE,1,20.31866807836587,20.31866807836587
50861,IA,IA-NE,1,129.56203863207145,129.56203863207145
51002,IA,IA-NE,1,90.59633200530055,90.59633200530055
50857,IA,IA-NE,1,77.81517476109322,77.81517476109322
51106,IA,IA-NE,1,4.996346427647805,4.996346427647805
51101,IA,IA-NE,1,1.0784229387942517,1.0784229387942517
51341,IA,IA-NE,1,125.08021227306745,125.08021227306745
51342,IA,IA-NE,1,159.08810816454056,159.08810816454056
51343,IA,IA-NE,1,119.996177708883,119.996177708883
51027,IA,IA-NE,1,53.84342594306611,53.84342594306611
51028,IA,IA-NE,1,35.05271596140947,35.05271596140947
50851,IA,IA-NE,1,106.37751263247945,106.37751263247945
50853,IA,IA-NE,1,89.05696692807923,89.05696692807923
51104,IA,IA-NE,1,5.338225744796886,5.338225744796886
51105,IA,IA-NE,1,3.5596682815961067,3.5596682815961067
50860,IA,IA-NE,1,117.40875382275536,117.40875382275536
50863,IA,IA-NE,1,134.74707121747664,134.74707121747664
51346,IA,IA-NE,1,109.32040211566276,109.32040211566276
51350,IA,IA-NE,1,112.50267424967625,112.50267424967625
51357,IA,IA-NE,1,110.87997850418165,110.87997850418165
51366,IA,IA-NE,1,124.52590132652767,124.52590132652767
51347,IA,IA-NE,1,136.9981709683461,136.9981709683461
51033,IA,IA-NE,1,104.65206379248426,104.65206379248426
51108,IA,IA-NE,1,9.92692349214012,9.92692349214012
51109,IA,IA-NE,1,12.34252959156474,12.34252959156474
51111,IA,IA-NE,1,1.6129965924174476,1.6129965924174476
51354,IA,IA-NE,1,124.6682559388973,124.6682559388973
51231,IA,IA-NE,1,87.5005781049255,87.5005781049255
51241,IA,IA-NE,1,107.17303850924806,107.17303850924806
51363,IA,IA-NE,1,158.3549690326368,158.3549690326368
51365,IA,IA-NE,1,163.1649033668057,163.1649033668057
51038,IA,IA-NE,1,25.48951750920534,25.48951750920534
51040,IA,IA-NE,1,8.086938580145063,8.086938580145063
51232,IA,IA-NE,1,102.6785708106806,102.6785708106806
51234,IA,IA-NE,1,84.94967473392732,84.94967473392732
51235,IA,IA-NE,1,91.5633892368239,91.5633892368239
51052,IA,IA-NE,1,7.845926819818731,7.845926819818731
51044,IA,IA-NE,1,34.09409621449564,34.09409621449564
51047,IA,IA-NE,1,98.31753290866516,98.31753290866516
51041,IA,IA-NE,1,65.67501173968424,65.67501173968424
51003,IA,IA-NE,1,64.9930743664665,64.9930743664665
51006,IA,IA-NE,1,56.857873373219746,56.857873373219746
51401,IA,IA-NE,1,102.83494841148288,102.83494841148288
51430,IA,IA-NE,1,91.46392879609371,91.46392879609371
51431,IA,IA-NE,1,76.2500306849549,76.2500306849549
50830,IA,IA-NE,1,135.9671915395837,135.9671915395837
51004,IA,IA-NE,1,36.42954061742039,36.42954061742039
51005,IA,IA-NE,1,83.13049364166469,83.13049364166469
51240,IA,IA-NE,1,91.5474741595254,91.5474741595254
51242,IA,IA-NE,1,105.55683951182985,105.55683951182985
51441,IA,IA-NE,1,68.87451371285313,68.87451371285313
51449,IA,IA-NE,1,119.18878372981857,119.18878372981857
51450,IA,IA-NE,1,98.17941996155832,98.17941996155832
51433,IA,IA-NE,1,108.85401335831848,108.85401335831848
51244,IA,IA-NE,1,92.80965323069863,92.80965323069863
51436,IA,IA-NE,1,94.77081540814963,94.77081540814963
51439,IA,IA-NE,1,46.5952853273237,46.5952853273237
51440,IA,IA-NE,1,103.95392484601658,103.95392484601658
50840,IA,IA-NE,1,108.07232892567626,108.07232892567626
50833,IA,IA-NE,1,87.99804044171671,87.99804044171671
51008,IA,IA-NE,1,37.928532168319364,37.928532168319364
51009,IA,IA-NE,1,85.88582563157786,85.88582563157786
51246,IA,IA-NE,1,106.86444558340732,106.86444558340732
51247,IA,IA-NE,1,78.9274176239587,78.9274176239587
51443,IA,IA-NE,1,116.2977019383459,116.2977019383459
51444,IA,IA-NE,1,93.09788989803624,93.09788989803624
50837,IA,IA-NE,1,96.52748898354216,96.52748898354216
50839,IA,IA-NE,1,84.22162104462528,84.22162104462528
51010,IA,IA-NE,1,21.88260700770748,21.88260700770748
51011,IA,IA-NE,1,47.82301933073493,47.82301933073493
51248,IA,IA-NE,1,100.30723648768837,100.30723648768837
51445,IA,IA-NE,1,67.32879807035032,67.32879807035032
51447,IA,IA-NE,1,67.28364941369831,67.28364941369831
51601,IA,IA-NE,1,36.178970371464274,36.178970371464274
51638,IA,IA-NE,1,45.75547665323714,45.75547665323714
51639,IA,IA-NE,1,26.31074196758976,26.31074196758976
51577,IA,IA-NE,1,58.38664004912643,58.38664004912643
52074,IA,IA-NE,1,455.06668057443267,455.06668057443267
52066,IA,IA-NE,1,429.54869853786346,429.54869853786346
52070,IA,IA-NE,1,475.19968723877844,475.19968723877844
52073,IA,IA-NE,1,439.1884236917122,439.1884236917122
52052,IA,IA-NE,1,418.67239257566956,418.67239257566956
52166,IA,IA-NE,1,363.69040924281904,363.69040924281904
52168,IA,IA-NE,1,367.3970084144173,367.3970084144173
52169,IA,IA-NE,1,378.40792479512515,378.40792479512515
51529,IA,IA-NE,1,36.95485321570105,36.95485321570105
51573,IA,IA-NE,1,60.469209081056825,60.469209081056825
51578,IA,IA-NE,1,52.646226465930894,52.646226465930894
51454,IA,IA-NE,1,71.35218662769762,71.35218662769762
51579,IA,IA-NE,1,29.88775721639693,29.88775721639693
51630,IA,IA-NE,1,46.513270518512705,46.513270518512705
51631,IA,IA-NE,1,62.049043589155374,62.049043589155374
52057,IA,IA-NE,1,385.4989057267152,385.4989057267152
51458,IA,IA-NE,1,83.18163387670322,83.18163387670322
51459,IA,IA-NE,1,120.79363718514738,120.79363718514738
52060,IA,IA-NE,1,438.15751937522737,438.15751937522737
52065,IA,IA-NE,1,415.90269660040144,415.90269660040144
52068,IA,IA-NE,1,434.39419164297624,434.39419164297624
52069,IA,IA-NE,1,457.7207623381766,457.7207623381766
51540,IA,IA-NE,1,28.16385978075257,28.16385978075257
51535,IA,IA-NE,1,59.28046805720468,59.28046805720468
51637,IA,IA-NE,1,52.91653884539404,52.91653884539404
52072,IA,IA-NE,1,402.38754182436287,402.38754182436287
51463,IA,IA-NE,1,95.81558923768539,95.81558923768539
52078,IA,IA-NE,1,409.4482473258871,409.4482473258871
52136,IA,IA-NE,1,361.03432606461934,361.03432606461934
51466,IA,IA-NE,1,90.34958773959785,90.34958773959785
51536,IA,IA-NE,1,43.4694268145331,43.4694268145331
51537,IA,IA-NE,1,56.07363186292949,56.07363186292949
51646,IA,IA-NE,1,75.31469026254496,75.31469026254496
51650,IA,IA-NE,1,18.367718174533834,18.367718174533834
51653,IA,IA-NE,1,11.52875845573972,11.52875845573972
51652,IA,IA-NE,1,17.305986126599148,17.305986126599148
51467,IA,IA-NE,1,84.57445806431893,84.57445806431893
51645,IA,IA-NE,1,32.3269201969252,32.3269201969252
52132,IA,IA-NE,1,370.1470748964985,370.1470748964985
51647,IA,IA-NE,1,33.85874654863819,33.85874654863819
51648,IA,IA-NE,1,4.629762727175242,4.629762727175242
51654,IA,IA-NE,1,6.4340390827794645,6.4340390827794645
51656,IA,IA-NE,1,51.934645574165174,51.934645574165174
52133,IA,IA-NE,1,385.59465570658557,385.59465570658557
51541,IA,IA-NE,1,35.654381483744345,35.654381483744345
51543,IA,IA-NE,1,73.78039740659833,73.78039740659833
52134,IA,IA-NE,1,341.9078832155075,341.9078832155075
51546,IA,IA-NE,1,21.95326445173703,21.95326445173703
51548,IA,IA-NE,1,19.696794648172435,19.696794648172435
51550,IA,IA-NE,1,16.505831712445573,16.505831712445573
52001,IA,IA-NE,1,447.02586836440196,447.02586836440196
52002,IA,IA-NE,1,440.17334258302054,440.17334258302054
52030,IA,IA-NE,1,446.2481189534356,446.2481189534356
52140,IA,IA-NE,1,408.4227175809622,408.4227175809622
51528,IA,IA-NE,1,48.67092233794937,48.67092233794937
51553,IA,IA-NE,1,29.766475151522382,29.766475151522382
51554,IA,IA-NE,1,13.709492257765529,13.709492257765529
51562,IA,IA-NE,1,46.034525707223324,46.034525707223324
51565,IA,IA-NE,1,39.171992483459036,39.171992483459036
51570,IA,IA-NE,1,38.88418743821856,38.88418743821856
51571,IA,IA-NE,1,19.531596352056717,19.531596352056717
52049,IA,IA-NE,1,415.2509034376347,415.2509034376347
52043,IA,IA-NE,1,397.127319048245,397.127319048245
52044,IA,IA-NE,1,403.20679904722095,403.20679904722095
52142,IA,IA-NE,1,367.242153974304,367.242153974304
52144,IA,IA-NE,1,364.3778576702897,364.3778576702897
51503,IA,IA-NE,1,7.802455955503063,7.802455955503063
51555,IA,IA-NE,1,7.456017298228134,7.456017298228134
52158,IA,IA-NE,1,421.0486971643859,421.0486971643859
52171,IA,IA-NE,1,355.29327017645005,355.29327017645005
52172,IA,IA-NE,1,405.6323567363394,405.6323567363394
52154,IA,IA-NE,1,348.1516114372681,348.1516114372681
52147,IA,IA-NE,1,357.7395224444196,357.7395224444196
52151,IA,IA-NE,1,423.97034787887014,423.97034787887014
51510,IA,IA-NE,1,0.8861677205126114,0.8861677205126114
51520,IA,IA-NE,1,53.50291548202928,53.50291548202928
52155,IA,IA-NE,1,348.0318025796348,348.0318025796348
52156,IA,IA-NE,1,399.56858407177543,399.56858407177543
51521,IA,IA-NE,1,47.72151100955775,47.72151100955775
51559,IA,IA-NE,1,21.512171065346855,21.512171065346855
52032,IA,IA-NE,1,428.7283473174781,428.7283473174781
52033,IA,IA-NE,1,415.7487577739152,415.7487577739152
52035,IA,IA-NE,1,411.3629305468637,411.3629305468637
52039,IA,IA-NE,1,433.7871680024803,433.7871680024803
52161,IA,IA-NE,1,379.56216260442017,379.56216260442017
52162,IA,IA-NE,1,394.6585639781945,394.6585639781945
51560,IA,IA-NE,1,39.349113034860636,39.349113034860636
51561,IA,IA-NE,1,3.2132691166375853,3.2132691166375853
51563,IA,IA-NE,1,30.331638165696656,30.331638165696656
52041,IA,IA-NE,1,401.4776219416412,401.4776219416412
52046,IA,IA-NE,1,418.85803340001183,418.85803340001183
52047,IA,IA-NE,1,406.51222004729914,406.51222004729914
52163,IA,IA-NE,1,356.7792159896993,356.7792159896993
52164,IA,IA-NE,1,359.6376432601908,359.6376432601908
51525,IA,IA-NE,1,35.68743851200081,35.68743851200081
51526,IA,IA-NE,1,4.181004569935402,4.181004569935402
51527,IA,IA-NE,1,59.25469260526844,59.25469260526844
51572,IA,IA-NE,1,27.93461156205989,27.93461156205989
52320,IA,IA-NE,1,398.37610072991066,398.37610072991066
52322,IA,IA-NE,1,343.1461526280502,343.1461526280502
52534,IA,IA-NE,1,263.14486931612674,263.14486931612674
52535,IA,IA-NE,1,318.3140045882025,318.3140045882025
52580,IA,IA-NE,1,311.22809216400276,311.22809216400276
52581,IA,IA-NE,1,226.18895631795075,226.18895631795075
52584,IA,IA-NE,1,293.56099739442203,293.56099739442203
52210,IA,IA-NE,1,337.395126717216,337.395126717216
52326,IA,IA-NE,1,358.7100211254993,358.7100211254993
52537,IA,IA-NE,1,279.90292535246425,279.90292535246425
52328,IA,IA-NE,1,357.8584937025509,357.8584937025509
52212,IA,IA-NE,1,405.25762816109875,405.25762816109875
52214,IA,IA-NE,1,373.174956609631,373.174956609631
52353,IA,IA-NE,1,343.3551593550915,343.3551593550915
52354,IA,IA-NE,1,328.55679959187,328.55679959187
52355,IA,IA-NE,1,305.47636009048375,305.47636009048375
52540,IA,IA-NE,1,333.8317457174867,333.8317457174867
52330,IA,IA-NE,1,377.68754413655137,377.68754413655137
52332,IA,IA-NE,1,340.51228271099984,340.51228271099984
52349,IA,IA-NE,1,332.7483964217262,332.7483964217262
52216,IA,IA-NE,1,404.93060924558944,404.93060924558944
52217,IA,IA-NE,1,298.01857454958935,298.01857454958935
52220,IA,IA-NE,1,324.3408223357713,324.3408223357713
52359,IA,IA-NE,1,335.7215973508641,335.7215973508641
52361,IA,IA-NE,1,321.71559649340884,321.71559649340884
52333,IA,IA-NE,1,367.33499829711224,367.33499829711224
52218,IA,IA-NE,1,373.16910159881286,373.16910159881286
52219,IA,IA-NE,1,380.77104999878975,380.77104999878975
52221,IA,IA-NE,1,295.770968539879,295.770968539879
52223,IA,IA-NE,1,393.36442383369547,393.36442383369547
52224,IA,IA-NE,1,309.1530209572811,309.1530209572811
52225,IA,IA-NE,1,303.29788519488375,303.29788519488375
52229,IA,IA-NE,1,319.03816439724693,319.03816439724693
52401,IA,IA-NE,1,356.4197984642115,356.4197984642115
52548,IA,IA-NE,1,274.4467390131396,274.4467390131396
52553,IA,IA-NE,1,264.5332339065033,264.5332339065033
52334,IA,IA-NE,1,328.9048962239976,328.9048962239976
52337,IA,IA-NE,1,396.6214934230128,396.6214934230128
52231,IA,IA-NE,1,315.11170099695585,315.11170099695585
52233,IA,IA-NE,1,355.7345075763337,355.7345075763337
52236,IA,IA-NE,1,334.4062220106595,334.4062220106595
52403,IA,IA-NE,1,362.66611054870833,362.66611054870833
52556,IA,IA-NE,1,323.1289878686695,323.1289878686695
52549,IA,IA-NE,1,235.1521209102967,235.1521209102967
52551,IA,IA-NE,1,306.14318965151585,306.14318965151585
52552,IA,IA-NE,1,270.3484700094203,270.3484700094203
52338,IA,IA-NE,1,349.61118398810714,349.61118398810714
52339,IA,IA-NE,1,280.7067744107283,280.7067744107283
52241,IA,IA-NE,1,356.74061238405835,356.74061238405835
52554,IA,IA-NE,1,296.45092479114976,296.45092479114976
52345,IA,IA-NE,1,343.11880496526226,343.11880496526226
52346,IA,IA-NE,1,323.12919751493797,323.12919751493797
52347,IA,IA-NE,1,300.6163058762225,300.6163058762225
52348,IA,IA-NE,1,298.07046604573213,298.07046604573213
52242,IA,IA-NE,1,360.6636694971575,360.6636694971575
52302,IA,IA-NE,1,365.4779487653886,365.4779487653886
52255,IA,IA-NE,1,411.16687610756713,411.16687610756713
52251,IA,IA-NE,1,307.3720952649002,307.3720952649002
52245,IA,IA-NE,1,363.77732285646357,363.77732285646357
52404,IA,IA-NE,1,352.73246607418764,352.73246607418764
52246,IA,IA-NE,1,356.0471701865605,356.0471701865605
52247,IA,IA-NE,1,344.51195612675497,344.51195612675497
52253,IA,IA-NE,1,379.84965584690764,379.84965584690764
52257,IA,IA-NE,1,313.29613262101105,313.29613262101105
52557,IA,IA-NE,1,319.8433915842014,319.8433915842014
52351,IA,IA-NE,1,340.1023853820405,340.1023853820405
52411,IA,IA-NE,1,352.5324444987431,352.5324444987431
52563,IA,IA-NE,1,296.20913958018065,296.20913958018065
52566,IA,IA-NE,1,276.8914642188012,276.8914642188012
52569,IA,IA-NE,1,229.77325310327336,229.77325310327336
52356,IA,IA-NE,1,333.40330133144494,333.40330133144494
52574,IA,IA-NE,1,233.98593855271525,233.98593855271525
52571,IA,IA-NE,1,246.2515286662773,246.2515286662773
52572,IA,IA-NE,1,256.50223013881924,256.50223013881924
52205,IA,IA-NE,1,389.35775839717036,389.35775839717036
52208,IA,IA-NE,1,305.51942763123435,305.51942763123435
52215,IA,IA-NE,1,295.07800837632766,295.07800837632766
52305,IA,IA-NE,1,382.9001434425154,382.9001434425154
52308,IA,IA-NE,1,308.8458531985331,308.8458531985331
52307,IA,IA-NE,1,333.1811422596952,333.1811422596952
52325,IA,IA-NE,1,328.3459154647658,328.3459154647658
52327,IA,IA-NE,1,355.5058766402472,355.5058766402472
52310,IA,IA-NE,1,398.7298441800548,398.7298441800548
52316,IA,IA-NE,1,313.77074565675895,313.77074565675895
52543,IA,IA-NE,1,276.6179514155058,276.6179514155058
52501,IA,IA-NE,1,281.6284299454278,281.6284299454278
52202,IA,IA-NE,1,361.93552165672145,361.93552165672145
52312,IA,IA-NE,1,390.4937616015545,390.4937616015545
52313,IA,IA-NE,1,327.78025185819354,327.78025185819354
52314,IA,IA-NE,1,372.52214682508964,372.52214682508964
52577,IA,IA-NE,1,264.8397652428148,264.8397652428148
52203,IA,IA-NE,1,334.45699120981755,334.45699120981755
52206,IA,IA-NE,1,338.3621257604948,338.3621257604948
52207,IA,IA-NE,1,425.8184128207695,425.8184128207695
52317,IA,IA-NE,1,354.9237885593945,354.9237885593945
52318,IA,IA-NE,1,335.4241927006763,335.4241927006763
52531,IA,IA-NE,1,249.89517883355458,249.89517883355458
52754,IA,IA-NE,1,382.8731229986491,382.8731229986491
52756,IA,IA-NE,1,443.78377819783356,443.78377819783356
52757,IA,IA-NE,1,459.97912924414,459.97912924414
52758,IA,IA-NE,1,452.15347537433524,452.15347537433524
52585,IA,IA-NE,1,320.33007155321354,320.33007155321354
52641,IA,IA-NE,1,351.03025083770115,351.03025083770115
52761,IA,IA-NE,1,398.46410696449357,398.46410696449357
52586,IA,IA-NE,1,281.1909390853776,281.1909390853776
52590,IA,IA-NE,1,219.2392353229516,219.2392353229516
52644,IA,IA-NE,1,365.7438307155089,365.7438307155089
52646,IA,IA-NE,1,400.4408251191926,400.4408251191926
52647,IA,IA-NE,1,356.36621808104803,356.36621808104803
52649,IA,IA-NE,1,347.96919977290605,347.96919977290605
52653,IA,IA-NE,1,388.9497542215316,388.9497542215316
52773,IA,IA-NE,1,424.93099735476994,424.93099735476994
52778,IA,IA-NE,1,404.608216786216,404.608216786216
52766,IA,IA-NE,1,378.54891423950335,378.54891423950335
52767,IA,IA-NE,1,451.8810883401942,451.8810883401942
52593,IA,IA-NE,1,252.90539139327163,252.90539139327163
52591,IA,IA-NE,1,303.6633177365929,303.6633177365929
52651,IA,IA-NE,1,330.836302793525,330.836302793525
52657,IA,IA-NE,1,355.16827506180783,355.16827506180783
52768,IA,IA-NE,1,455.8317226512941,455.8317226512941
52769,IA,IA-NE,1,417.68162777885476,417.68162777885476
52594,IA,IA-NE,1,260.90909415664606,260.90909415664606
52595,IA,IA-NE,1,268.63970702215835,268.63970702215835
52659,IA,IA-NE,1,365.2863365299605,365.2863365299605
52701,IA,IA-NE,1,471.0552237621757,471.0552237621757
52721,IA,IA-NE,1,409.5274568111662,409.5274568111662
52772,IA,IA-NE,1,394.92111438329505,394.92111438329505
52807,IA,IA-NE,1,444.5160197883887,444.5160197883887
52722,IA,IA-NE,1,448.1859603641848,448.1859603641848
52726,IA,IA-NE,1,421.52428000486697,421.52428000486697
52727,IA,IA-NE,1,463.8255884653268,463.8255884653268
52774,IA,IA-NE,1,441.6626311368971,441.6626311368971
52619,IA,IA-NE,1,351.26865410968213,351.26865410968213
52620,IA,IA-NE,1,331.6353571079393,331.6353571079393
52621,IA,IA-NE,1,358.3655181663022,358.3655181663022
52728,IA,IA-NE,1,426.10398289113243,426.10398289113243
52745,IA,IA-NE,1,425.7977628763099,425.7977628763099
52729,IA,IA-NE,1,428.20932850712427,428.20932850712427
52624,IA,IA-NE,1,370.17878535630473,370.17878535630473
52801,IA,IA-NE,1,438.9778398284971,438.9778398284971
52627,IA,IA-NE,1,368.8451677347763,368.8451677347763
52637,IA,IA-NE,1,388.53974826597664,388.53974826597664
52732,IA,IA-NE,1,469.7993577499211,469.7993577499211
52737,IA,IA-NE,1,371.67416720620065,371.67416720620065
52738,IA,IA-NE,1,371.18738881076615,371.18738881076615
52742,IA,IA-NE,1,447.70794724068963,447.70794724068963
52630,IA,IA-NE,1,339.6459347075125,339.6459347075125
52635,IA,IA-NE,1,336.6965204026253,336.6965204026253
52747,IA,IA-NE,1,411.8166822402164,411.8166822402164
52765,IA,IA-NE,1,416.4608593494381,416.4608593494381
52803,IA,IA-NE,1,440.63114074035417,440.63114074035417
52748,IA,IA-NE,1,441.69067696865926,441.69067696865926
52749,IA,IA-NE,1,392.0382145507367,392.0382145507367
52640,IA,IA-NE,1,377.5207248277882,377.5207248277882
52751,IA,IA-NE,1,433.71062739740876,433.71062739740876
52752,IA,IA-NE,1,386.9473323935659,386.9473323935659
50152,IA,IA-NE,1,183.0152745122477,183.0152745122477
52252,IA,IA-NE,1,395.8421459913321,395.8421459913321
52771,IA,IA-NE,1,470.9798562406363,470.9798562406363
50552,IA,IA-NE,1,147.207748458833,147.207748458833
52071,IA,IA-NE,1,454.4602235121651,454.4602235121651
50831,IA,IA-NE,1,132.63395558252037,132.63395558252037
50657,IA,IA-NE,1,285.33455926584435,285.33455926584435
50592,IA,IA-NE,1,102.12884261831823,102.12884261831823
52631,IA,IA-NE,1,347.19859487965516,347.19859487965516
50623,IA,IA-NE,1,326.7832557407427,326.7832557407427
50427,IA,IA-NE,1,256.72339080292,256.72339080292
52568,IA,IA-NE,1,298.4833797836172,298.4833797836172
51340,IA,IA-NE,1,131.48248921193337,131.48248921193337
51452,IA,IA-NE,1,111.58631701744414,111.58631701744414
50137,IA,IA-NE,1,247.01593641303188,247.01593641303188
50145,IA,IA-NE,1,196.12755303204017,196.12755303204017
51651,IA,IA-NE,1,60.180323089618845,60.180323089618845
51045,IA,IA-NE,1,46.57848807613105,46.57848807613105
52759,IA,IA-NE,1,419.15165840192157,419.15165840192157
50013,IA,IA-NE,1,197.95708356200765,197.95708356200765
52075,IA,IA-NE,1,455.6308087395565,455.6308087395565
52652,IA,IA-NE,1,355.04550977389266,355.04550977389266
52036,IA,IA-NE,1,393.76594049652283,393.76594049652283
50631,IA,IA-NE,1,328.50452104430025,328.50452104430025
52562,IA,IA-NE,1,299.0351671488911,299.0351671488911
52056,IA,IA-NE,1,418.8537876733063,418.8537876733063
51015,IA,IA-NE,1,22.362634242144768,22.362634242144768
50040,IA,IA-NE,1,167.00466211050244,167.00466211050244
50269,IA,IA-NE,1,256.3462650680522,256.3462650680522
50031,IA,IA-NE,1,160.85543483668113,160.85543483668113
50110,IA,IA-NE,1,88.72873953158967,88.72873953158967
51432,IA,IA-NE,1,77.4831231577471,77.4831231577471
50608,IA,IA-NE,1,268.61594687226204,268.61594687226204
51640,IA,IA-MO,1,4.282951188097785,4.282951188097785
52626,IA,IA-MO,1,2.156092693248457,2.156092693248457
52542,IA,IA-MO,1,2.6801067641947998,2.6801067641947998
52573,IA,IA-MO,1,1.9445639440626044,1.9445639440626044
51557,IA,IA-MO,1,129.56931546830916,129.56931546830916
52623,IA,IA-MO,1,42.23780039506081,42.23780039506081
52645,IA,IA-MO,1,43.42821791561353,43.42821791561353
52656,IA,IA-MO,1,25.776520752831257,25.776520752831257
52730,IA,IA-MO,1,173.65822405886178,173.65822405886178
52760,IA,IA-MO,1,120.53491308272793,120.53491308272793
52806,IA,IA-MO,1,142.77896431978303,142.77896431978303
50241,IA,IA-MO,1,81.75522412104623,81.75522412104623
50006,IA,IA-MO,1,216.33575985939333,216.33575985939333
50009,IA,IA-MO,1,119.00380296222086,119.00380296222086
50036,IA,IA-MO,1,169.2677506883799,169.2677506883799
50106,IA,IA-MO,1,144.80304653149256,144.80304653149256
50119,IA,IA-MO,1,80.9777351650859,80.9777351650859
50148,IA,IA-MO,1,178.43730624185721,178.43730624185721
50168,IA,IA-MO,1,133.92397877210269,133.92397877210269
50210,IA,IA-MO,1,68.53891851056576,68.53891851056576
50239,IA,IA-MO,1,174.85608735658784,174.85608735658784
50323,IA,IA-MO,1,118.86249725579604,118.86249725579604
50438,IA,IA-MO,1,283.0671835944357,283.0671835944357
50517,IA,IA-MO,1,305.2503386530361,305.2503386530361
50585,IA,IA-MO,1,261.08041923409263,261.08041923409263
50636,IA,IA-MO,1,257.975445324148,257.975445324148
50641,IA,IA-MO,1,222.5023497628182,222.5023497628182
50682,IA,IA-MO,1,205.79493579738326,205.79493579738326
50702,IA,IA-MO,1,208.0204824474595,208.0204824474595
50801,IA,IA-MO,1,56.90326248818928,56.90326248818928
50836,IA,IA-MO,1,6.749175755702388,6.749175755702388
51007,IA,IA-MO,1,206.35302311924494,206.35302311924494
51039,IA,IA-MO,1,210.78612958432186,210.78612958432186
51237,IA,IA-MO,1,308.61109231295825,308.61109231295825
51245,IA,IA-MO,1,278.97420637799866,278.97420637799866
51355,IA,IA-MO,1,314.50164435973477,314.50164435973477
51532,IA,IA-MO,1,62.34458002231368,62.34458002231368
51551,IA,IA-MO,1,45.69206428335016,45.69206428335016
52031,IA,IA-MO,1,209.91448644539724,209.91448644539724
52038,IA,IA-MO,1,221.16495496526855,221.16495496526855
52157,IA,IA-MO,1,271.9388014656349,271.9388014656349
52228,IA,IA-MO,1,144.41449136668618,144.41449136668618
52248,IA,IA-MO,1,82.54745215467996,82.54745215467996
52405,IA,IA-MO,1,153.67816903579782,153.67816903579782
52565,IA,IA-MO,1,14.996186346104288,14.996186346104288
52601,IA,IA-MO,1,55.29627795487384,55.29627795487384
52650,IA,IA-MO,1,59.82648733001571,59.82648733001571
52731,IA,IA-MO,1,183.3277394037003,183.3277394037003
50010,IA,IA-MO,1,162.65316177993475,162.65316177993475
50038,IA,IA-MO,1,105.89230003694522,105.89230003694522
50065,IA,IA-MO,1,3.4864467708454256,3.4864467708454256
