ZCTA,year,Real_GDP_per_capita_ZCTA,Unemployment_Rate_ZCTA
78748,2020,97496.97441790515,6.4
78748,2021,107973.29489509309,4.2
78748,2022,115822.66776931944,3.0
78748,2023,119367.64776791245,3.5
78748,2024,121481.12910783147,3.5
78748,2025,121481.12910783147,3.5
78748,2026,121481.12910783147,3.5
78749,2012,73139.42776638737,5.5
78749,2013,76878.02488960257,5.1
78749,2014,80210.00621423015,4.1
78749,2015,85424.96563353589,3.3
78749,2016,87486.01483719218,3.2
78749,2017,89845.46218645269,3.1
78749,2018,93404.79251062626,2.9
78749,2019,96946.01655806231,2.7
78749,2020,97496.97441790515,6.4
78749,2021,107973.29489509309,4.2
78749,2022,115822.66776931944,3.0
78749,2023,119367.64776791245,3.5
78749,2024,121481.12910783147,3.5
78749,2025,121481.12910783147,3.5
78749,2026,121481.12910783147,3.5
78750,2012,59655.40294529133,5.6305
78750,2013,61206.20688271786,5.186999999999999
78750,2014,62507.74880219548,4.230499999999999
78750,2015,65186.8395208898,3.3869999999999996
78750,2016,66089.76809278253,3.287
78750,2017,67404.37985540963,3.187
78750,2018,69859.90663382884,2.987
78750,2019,72610.33634087442,2.787
78750,2020,73339.5996947785,6.182499999999999
78750,2021,79837.86196005243,4.156499999999999
78750,2022,85111.38301994854,3.0
78750,2023,87897.65796509765,3.5
78750,2024,89556.18814111914,3.5435
78750,2025,89556.18814111914,3.5435
78750,2026,89556.18814111914,3.5435
78751,2012,73139.42776638737,5.5
78751,2013,76878.02488960257,5.1
78751,2014,80210.00621423015,4.1
78751,2015,85424.96563353589,3.3
78751,2016,87486.01483719218,3.2
78751,2017,89845.46218645269,3.1
78751,2018,93404.79251062626,2.9
78751,2019,96946.01655806231,2.7
78751,2020,97496.97441790515,6.4
78751,2021,107973.29489509309,4.2
78751,2022,115822.66776931944,3.0
78751,2023,119367.64776791245,3.5
78751,2024,121481.12910783147,3.5
78751,2025,121481.12910783147,3.5
78751,2026,121481.12910783147,3.5
78752,2012,73139.42776638737,5.5
78752,2013,76878.02488960257,5.1
78752,2014,80210.00621423015,4.1
78752,2015,85424.96563353589,3.3
78752,2016,87486.01483719218,3.2
78752,2017,89845.46218645269,3.1
78752,2018,93404.79251062626,2.9
78752,2019,96946.01655806231,2.7
78752,2020,97496.97441790515,6.4
78752,2021,107973.29489509309,4.2
78752,2022,115822.66776931944,3.0
78752,2023,119367.64776791245,3.5
78752,2024,121481.12910783147,3.5
78752,2025,121481.12910783147,3.5
78752,2026,121481.12910783147,3.5
78753,2012,73139.42776638737,5.5
78753,2013,76878.02488960257,5.1
78753,2014,80210.00621423015,4.1
78753,2015,85424.96563353589,3.3
78753,2016,87486.01483719218,3.2
78753,2017,89845.46218645269,3.1
78753,2018,93404.79251062626,2.9
78753,2019,96946.01655806231,2.7
78753,2020,97496.97441790515,6.4
78753,2021,107973.29489509309,4.2
78753,2022,115822.66776931944,3.0
78753,2023,119367.64776791245,3.5
78753,2024,121481.12910783147,3.5
78753,2025,121481.12910783147,3.5
78753,2026,121481.12910783147,3.5
78754,2012,73139.42776638737,5.5
78754,2013,76878.02488960257,5.1
78754,2014,80210.00621423015,4.1
78754,2015,85424.96563353589,3.3
78754,2016,87486.01483719218,3.2
78754,2017,89845.46218645269,3.1
78754,2018,93404.79251062626,2.9
78754,2019,96946.01655806231,2.7
78754,2020,97496.97441790515,6.4
78754,2021,107973.29489509309,4.2
78754,2022,115822.66776931944,3.0
78754,2023,119367.64776791245,3.5
78754,2024,121481.12910783147,3.5
78754,2025,121481.12910783147,3.5
78754,2026,121481.12910783147,3.5
78756,2012,73139.42776638737,5.5
78756,2013,76878.02488960257,5.1
78756,2014,80210.00621423015,4.1
78756,2015,85424.96563353589,3.3
78756,2016,87486.01483719218,3.2
78756,2017,89845.46218645269,3.1
78756,2018,93404.79251062626,2.9
78756,2019,96946.01655806231,2.7
78756,2020,97496.97441790515,6.4
78756,2021,107973.29489509309,4.2
78756,2022,115822.66776931944,3.0
78756,2023,119367.64776791245,3.5
78756,2024,121481.12910783147,3.5
78756,2025,121481.12910783147,3.5
78756,2026,121481.12910783147,3.5
78757,2012,73139.42776638737,5.5
78757,2013,76878.02488960257,5.1
78757,2014,80210.00621423015,4.1
78757,2015,85424.96563353589,3.3
78757,2016,87486.01483719218,3.2
78757,2017,89845.46218645269,3.1
78757,2018,93404.79251062626,2.9
78757,2019,96946.01655806231,2.7
78757,2020,97496.97441790515,6.4
78757,2021,107973.29489509309,4.2
78757,2022,115822.66776931944,3.0
78757,2023,119367.64776791245,3.5
78757,2024,121481.12910783147,3.5
78757,2025,121481.12910783147,3.5
78757,2026,121481.12910783147,3.5
78758,2012,73139.42776638737,5.5
78758,2013,76878.02488960257,5.1
78758,2014,80210.00621423015,4.1
78758,2015,85424.96563353589,3.3
78758,2016,87486.01483719218,3.2
78758,2017,89845.46218645269,3.1
78758,2018,93404.79251062626,2.9
78758,2019,96946.01655806231,2.7
78758,2020,97496.97441790515,6.4
78758,2021,107973.29489509309,4.2
78758,2022,115822.66776931944,3.0
78758,2023,119367.64776791245,3.5
78758,2024,121481.12910783147,3.5
78758,2025,121481.12910783147,3.5
78758,2026,121481.12910783147,3.5
78759,2012,72159.89860696981,5.50948
78759,2013,75739.56638611395,5.10632
78759,2014,78924.04912406855,4.10948
78759,2015,83954.79371362872,3.30632
78759,2016,85931.71277483966,3.2063200000000003
78759,2017,88215.2594240137,3.10632
78759,2018,91694.40539865661,2.90632
78759,2019,95178.18323653787,2.7063200000000003
78759,2020,95742.0938633056,6.384200000000001
78759,2021,105929.43356004187,4.19684
78759,2022,113591.68708407778,3.0000000000000004
78759,2023,117081.55195694935,3.5
78759,2024,119161.98397093927,3.5031600000000003
78759,2025,119161.98397093927,3.5031600000000003
78759,2026,119161.98397093927,3.5031600000000003
78801,2012,30830.235586756833,7.90392
78801,2013,35282.92362178302,7.102799999999999
78801,2014,34288.40421360499,5.80168
78801,2015,38994.76303561074,5.10028
78801,2016,42515.96876409738,5.500559999999999
78801,2017,32468.3671315115,4.90224
78801,2018,32397.457109132487,4.401400000000001
78801,2019,34812.92754672334,3.8991599999999997
78801,2020,35563.71112542524,6.69972
78801,2021,36865.646335943995,5.60056
78801,2022,36695.7247550489,4.40028
78801,2023,38561.504446090126,4.2016800000000005
78801,2024,38603.65537136019,4.2014000000000005
78801,2025,38603.65537136019,4.2014000000000005
78801,2026,38603.65537136019,4.2014000000000005
78827,2012,131807.65446674539,5.8
78827,2013,214148.66545489334,5.1
78827,2014,261402.74709441938,3.8
78827,2015,324591.3103177717,4.7
78827,2016,295729.9389002037,14.5
78827,2017,379220.0452147702,10.5
78827,2018,379758.3729413065,6.3
78827,2019,409932.6770762616,5.2
78827,2020,336592.28618037753,13.0
78827,2021,278428.36929607356,11.2
78827,2022,254846.72317058613,7.7
78827,2023,428421.0653460563,6.3
78827,2024,416899.03434787923,6.8
78827,2025,416899.03434787923,6.8
78827,2026,416899.03434787923,6.8
78828,2012,30645.46993273987,7.18938
78828,2013,36298.52692991855,6.49884
78828,2014,37079.81124677764,4.9444
78828,2015,42218.07015713089,4.76332
78828,2016,37382.62340182987,4.972200000000001
78828,2017,38467.865105004596,3.95328
78828,2018,38970.460423569486,3.37162
78828,2019,40404.42526481477,2.65386
78828,2020,39026.214953137,4.7805
78828,2021,41706.114434539544,5.14498
78828,2022,41048.43096850331,3.48108
78828,2023,48192.37412417498,3.1988399999999997
78828,2024,41418.17426277025,3.53552
78828,2025,41418.17426277025,3.53552
78828,2026,41418.17426277025,3.53552
78829,2012,30184.530003468608,13.4
78829,2013,40167.99930471059,14.6
78829,2014,44330.15956977872,12.3
78829,2015,63655.53273198178,11.3
78829,2016,61107.74223458507,11.2
78829,2017,52493.60023096911,8.9
78829,2018,50012.788981800295,7.2
78829,2019,60492.61936272015,6.1
78829,2020,59488.198757763974,11.1
78829,2021,61739.86486486487,9.4
78829,2022,56733.95864421232,6.4
78829,2023,89582.39640218439,5.3
78829,2024,92834.5097187534,6.1
78829,2025,92834.5097187534,6.1
78829,2026,92834.5097187534,6.1
78830,2012,131807.65446674539,5.8
78830,2013,214148.66545489334,5.1
78830,2014,261402.74709441938,3.8
78830,2015,324591.3103177717,4.7
78830,2016,295729.9389002037,14.5
78830,2017,379220.0452147702,10.5
78830,2018,379758.3729413065,6.3
78830,2019,409932.6770762616,5.2
78830,2020,336592.28618037753,13.0
78830,2021,278428.36929607356,11.2
78830,2022,254846.72317058613,7.7
78830,2023,428421.0653460563,6.3
78830,2024,416899.03434787923,6.8
78830,2025,416899.03434787923,6.8
78830,2026,416899.03434787923,6.8
78832,2012,24181.843971631206,8.7
78832,2013,30646.753246753247,9.6
78832,2014,33265.746850629876,7.4
78832,2015,34594.69240048251,6.4
78832,2016,33205.94479830148,5.7
78832,2017,32713.381555153708,5.4
78832,2018,33010.477657935284,4.1
78832,2019,34934.38485804416,3.3
78832,2020,36559.04,5.7
78832,2021,35780.1282051282,5.3
78832,2022,35258.98822780783,4.4
78832,2023,36296.19225967541,4.2
78832,2024,39509.2447508618,4.1
78832,2025,39509.2447508618,4.1
78832,2026,39509.2447508618,4.1
78833,2012,22256.91133594029,9.106090000000002
78833,2013,25101.30214235317,7.95317
78833,2014,24760.698694857376,6.2685
78833,2015,26608.665808677037,5.16071
78833,2016,25487.451016735915,5.63461
78833,2017,25368.201719808847,5.541910000000001
78833,2018,26182.28336235179,4.7629
78833,2019,27692.225622461556,3.51879
78833,2020,29462.847019802128,6.44095
78833,2021,30989.881994452404,5.740959999999999
78833,2022,28852.400723457224,4.4099
78833,2023,30201.738944226618,4.655939999999999
78833,2024,30443.488429233614,4.594720000000001
78833,2025,30443.488429233614,4.594720000000001
78833,2026,30443.488429233614,4.594720000000001
78834,2012,131492.62278090924,5.8235600000000005
78834,2013,213609.32538982778,5.129449999999999
78834,2014,260729.822073093,3.82635
78834,2015,323782.4094072557,4.72046
78834,2016,295002.61009054026,14.48977
78834,2017,378207.1932353204,10.49504
78834,2018,378736.161631032,6.30279
78834,2019,408849.4128973496,5.20279
78834,2020,335733.2635093675,12.99411
78834,2021,277756.6349323368,11.19442
78834,2022,254232.57360055437,7.695970000000001
78834,2023,427370.6654723303,6.2969
78834,2024,415894.43432152894,6.79783
78834,2025,415894.43432152894,6.79783
78834,2026,415894.43432152894,6.79783
78836,2012,131807.65446674539,5.8
78836,2013,214148.66545489334,5.1
78836,2014,261402.74709441938,3.8
78836,2015,324591.3103177717,4.7
78836,2016,295729.9389002037,14.5
78836,2017,379220.0452147702,10.5
78836,2018,379758.3729413065,6.3
78836,2019,409932.6770762616,5.2
78836,2020,336592.28618037753,13.0
78836,2021,278428.36929607356,11.2
78836,2022,254846.72317058613,7.7
78836,2023,428421.0653460563,6.3
78836,2024,416899.03434787923,6.8
78836,2025,416899.03434787923,6.8
78836,2026,416899.03434787923,6.8
78837,2012,34517.155603067244,7.6
78837,2013,33524.02331280763,7.5
78837,2014,34484.753567872554,5.8
78837,2015,35923.64142863083,6.0
78837,2016,35890.12042168424,6.6
78837,2017,35447.10046850599,5.4
78837,2018,35425.183358756294,4.1
78837,2019,36730.40561785976,3.5
78837,2020,36457.80905367083,8.8
78837,2021,38726.661059714046,6.2
78837,2022,38923.109190821764,4.7
78837,2023,39526.878799908074,5.7
78837,2024,40308.67309735619,5.2
78837,2025,40308.67309735619,5.2
78837,2026,40308.67309735619,5.2
78838,2012,30856.734724973336,7.9
78838,2013,35314.72856379324,7.1
78838,2014,34318.66446889255,5.8
78838,2015,39033.99356564208,5.1
78838,2016,42567.31741463794,5.5
78838,2017,32491.976301643976,4.9
78838,2018,32418.48,4.4
78838,2019,34836.48915983689,3.9
78838,2020,35583.536883243774,6.7
78838,2021,36885.14739686252,5.6
78838,2022,36721.18899377385,4.4
78838,2023,38589.996801535264,4.2
78838,2024,38629.684143527724,4.2
78838,2025,38629.684143527724,4.2
78838,2026,38629.684143527724,4.2
78839,2012,31139.78737342341,13.328560000000001
78839,2013,41803.41756652231,14.5107
78839,2014,46370.64189251034,12.2201
78839,2015,66108.3290412882,11.237960000000001
78839,2016,63313.190883241885,11.231020000000001
78839,2017,55564.82881381684,8.915040000000001
78839,2018,53112.397471019656,7.19154
78839,2019,63777.35590522744,6.091539999999999
78839,2020,62092.977179536545,11.11786
78839,2021,63776.73680651823,9.416920000000001
78839,2022,58596.21863076023,6.4122200000000005
78839,2023,92767.47989025679,5.3094
78839,2024,95880.71625026719,6.10658
78839,2025,95880.71625026719,6.10658
78839,2026,95880.71625026719,6.10658
78840,2012,34517.155603067244,7.6
78840,2013,33524.02331280763,7.5
78840,2014,34484.753567872554,5.8
78840,2015,35923.64142863083,6.0
78840,2016,35890.12042168424,6.6
78840,2017,35447.10046850599,5.4
78840,2018,35425.183358756294,4.1
78840,2019,36730.40561785976,3.5
78840,2020,36457.80905367083,8.8
78840,2021,38726.661059714046,6.2
78840,2022,38923.109190821764,4.7
78840,2023,39526.878799908074,5.7
78840,2024,40308.67309735619,5.2
78840,2025,40308.67309735619,5.2
78840,2026,40308.67309735619,5.2
78841,2012,34517.155603067244,7.6
78841,2013,33524.02331280763,7.5
78841,2014,34484.753567872554,5.8
78841,2015,35923.64142863083,6.0
78841,2016,35890.12042168424,6.6
78841,2017,35447.10046850599,5.4
78841,2018,35425.183358756294,4.1
78841,2019,36730.40561785976,3.5
78841,2020,36457.80905367083,8.8
78841,2021,38726.661059714046,6.2
78841,2022,38923.109190821764,4.7
78841,2023,39526.878799908074,5.7
78841,2024,40308.67309735619,5.2
78841,2025,40308.67309735619,5.2
78841,2026,40308.67309735619,5.2
78843,2012,34517.155603067244,7.6
78843,2013,33524.02331280763,7.5
78843,2014,34484.753567872554,5.8
78843,2015,35923.64142863083,6.0
78843,2016,35890.12042168424,6.6
78843,2017,35447.10046850599,5.4
78843,2018,35425.183358756294,4.1
78843,2019,36730.40561785976,3.5
78843,2020,36457.80905367083,8.8
78843,2021,38726.661059714046,6.2
78843,2022,38923.109190821764,4.7
78843,2023,39526.878799908074,5.7
78843,2024,40308.67309735619,5.2
78843,2025,40308.67309735619,5.2
78843,2026,40308.67309735619,5.2
78850,2012,18740.185428184224,6.5
78850,2013,21228.691117380524,6.1
78850,2014,20963.927346627715,5.0
78850,2015,21056.35516763879,4.4
78850,2016,19646.98580826679,4.5
78850,2017,20065.94926666531,4.0
78850,2018,20844.158977142513,3.5
78850,2019,21852.170107809205,3.2
78850,2020,21130.975461684586,6.4
78850,2021,21193.612355801317,5.0
78850,2022,21563.062727881537,3.9
78850,2023,22560.226796229785,3.9
78850,2024,22026.250022474334,4.1
78850,2025,22026.250022474334,4.1
78850,2026,22026.250022474334,4.1
78851,2012,115845.57235421166,4.6
78851,2013,119330.743618202,5.0
78851,2014,123839.82683982684,4.6
78851,2015,140848.58757062146,4.8
78851,2016,139814.50653983353,4.2
78851,2017,108798.80952380953,4.8
78851,2018,83712.21281741234,3.4
78851,2019,88695.3223767383,3.5
78851,2020,81268.0,4.9
78851,2021,106266.29680998613,3.8
78851,2022,103561.32756132756,3.9
78851,2023,81323.36182336182,3.6
78851,2024,65327.298050139274,3.7
78851,2025,65327.298050139274,3.7
78851,2026,65327.298050139274,3.7
78852,2012,26135.97942594058,12.5
78852,2013,25137.23957870806,12.6
78852,2014,25096.869005086326,11.1
78852,2015,25726.971619831253,10.7
78852,2016,26035.26142087893,11.1
78852,2017,27404.963564583733,9.3
78852,2018,29075.434967757636,8.1
78852,2019,29313.581142965766,7.6
78852,2020,27672.04050247957,15.3
78852,2021,30137.96151846074,12.4
78852,2022,32032.207289018043,8.0
78852,2023,34624.3148978575,7.5
78852,2024,35150.639990480886,7.9
78852,2025,35150.639990480886,7.9
78852,2026,35150.639990480886,7.9
78860,2012,26135.97942594058,12.5
78860,2013,25137.23957870806,12.6
78860,2014,25096.869005086326,11.1
78860,2015,25726.971619831253,10.7
78860,2016,26035.26142087893,11.1
78860,2017,27404.963564583733,9.3
78860,2018,29075.434967757636,8.1
78860,2019,29313.581142965766,7.6
78860,2020,27672.04050247957,15.3
78860,2021,30137.96151846074,12.4
78860,2022,32032.207289018043,8.0
78860,2023,34624.3148978575,7.5
78860,2024,35150.639990480886,7.9
78860,2025,35150.639990480886,7.9
78860,2026,35150.639990480886,7.9
78861,2012,18740.185428184224,6.5
78861,2013,21228.691117380524,6.1
78861,2014,20963.927346627715,5.0
78861,2015,21056.35516763879,4.4
78861,2016,19646.98580826679,4.5
78861,2017,20065.94926666531,4.0
78861,2018,20844.158977142513,3.5
78861,2019,21852.170107809205,3.2
78861,2020,21130.975461684586,6.4
78861,2021,21193.612355801317,5.0
78861,2022,21563.062727881537,3.9
78861,2023,22560.226796229785,3.9
78861,2024,22026.250022474334,4.1
78861,2025,22026.250022474334,4.1
78861,2026,22026.250022474334,4.1
78870,2012,30856.734724973336,7.9
78870,2013,35314.72856379324,7.1
78870,2014,34318.66446889255,5.8
78870,2015,39033.99356564208,5.1
78870,2016,42567.31741463794,5.5
78870,2017,32491.976301643976,4.9
78870,2018,32418.48,4.4
78870,2019,34836.48915983689,3.9
78870,2020,35583.536883243774,6.7
78870,2021,36885.14739686252,5.6
78870,2022,36721.18899377385,4.4
78870,2023,38589.996801535264,4.2
78870,2024,38629.684143527724,4.2
78870,2025,38629.684143527724,4.2
78870,2026,38629.684143527724,4.2
78871,2012,34517.155603067244,7.6
78871,2013,33524.02331280763,7.5
78871,2014,34484.753567872554,5.8
78871,2015,35923.64142863083,6.0
78871,2016,35890.12042168424,6.6
78871,2017,35447.10046850599,5.4
78871,2018,35425.183358756294,4.1
78871,2019,36730.40561785976,3.5
78871,2020,36457.80905367083,8.8
78871,2021,38726.661059714046,6.2
78871,2022,38923.109190821764,4.7
78871,2023,39526.878799908074,5.7
78871,2024,40308.67309735619,5.2
78871,2025,40308.67309735619,5.2
78871,2026,40308.67309735619,5.2
78872,2012,30184.530003468608,13.4
78872,2013,40167.99930471059,14.6
78872,2014,44330.15956977872,12.3
78872,2015,63655.53273198178,11.3
78872,2016,61107.74223458507,11.2
78872,2017,52493.60023096911,8.9
78872,2018,50012.788981800295,7.2
78872,2019,60492.61936272015,6.1
78872,2020,59488.198757763974,11.1
78872,2021,61739.86486486487,9.4
78872,2022,56733.95864421232,6.4
78872,2023,89582.39640218439,5.3
78872,2024,92834.5097187534,6.1
78872,2025,92834.5097187534,6.1
78872,2026,92834.5097187534,6.1
78873,2012,21392.756790508898,9.3
78873,2013,23955.820702999034,8.1
78873,2014,23511.430437622468,6.4
78873,2015,25023.08998302207,5.2
78873,2016,24228.513650151668,5.7
78873,2017,24060.129825760163,5.7
78873,2018,24910.3046901746,4.9
78873,2019,26421.627333568158,3.6
78873,2020,28502.909090909092,6.6
78873,2021,29920.48278310259,5.8
78873,2022,27626.818020574672,4.5
78873,2023,28414.15557112824,4.8
78873,2024,29333.694083694085,4.7
78873,2025,29333.694083694085,4.7
78873,2026,29333.694083694085,4.7
78877,2012,26135.97942594058,12.5
78877,2013,25137.23957870806,12.6
78877,2014,25096.869005086326,11.1
78877,2015,25726.971619831253,10.7
78877,2016,26035.26142087893,11.1
78877,2017,27404.963564583733,9.3
78877,2018,29075.434967757636,8.1
78877,2019,29313.581142965766,7.6
78877,2020,27672.04050247957,15.3
78877,2021,30137.96151846074,12.4
78877,2022,32032.207289018043,8.0
78877,2023,34624.3148978575,7.5
78877,2024,35150.639990480886,7.9
78877,2025,35150.639990480886,7.9
78877,2026,35150.639990480886,7.9
78879,2012,22934.43879603315,9.07194
78879,2013,25806.186793522407,7.937099999999999
78879,2014,25271.928861316366,6.30226
78879,2015,27305.466176630867,5.18371
78879,2016,27215.90478338648,5.66742
78879,2017,25433.677616681634,5.56968
78879,2018,26133.386448145153,4.81855
78879,2019,27792.408325067332,3.64887
78879,2020,29656.34335828041,6.616289999999999
78879,2021,31055.02664868408,5.7674199999999995
78879,2022,29108.291052108816,4.483709999999999
78879,2023,30071.800107561547,4.702259999999999
78879,2024,30848.01086444098,4.61855
78879,2025,30848.01086444098,4.61855
78879,2026,30848.01086444098,4.61855
78880,2012,33751.320194689615,6.480910000000001
78880,2013,40441.592512821044,5.96138
78880,2014,41634.2979624641,4.4558
78880,2015,47989.89436231745,4.616739999999999
78880,2016,41798.05210797852,4.7279
78880,2017,43304.09721371497,3.3669599999999997
78880,2018,43690.02080508689,2.8585899999999995
78880,2019,45098.01901942254,2.3362699999999994
78880,2020,42558.56398053777,4.16975
78880,2021,45662.18727384437,4.92511
78880,2022,45553.65224245077,3.13906
78880,2023,54831.311734108094,2.66138
78880,2024,45474.56133030021,3.1446400000000003
78880,2025,45474.56133030021,3.1446400000000003
78880,2026,45474.56133030021,3.1446400000000003
78881,2012,30856.734724973336,7.9
78881,2013,35314.72856379324,7.1
78881,2014,34318.66446889255,5.8
78881,2015,39033.99356564208,5.1
78881,2016,42567.31741463794,5.5
78881,2017,32491.976301643976,4.9
78881,2018,32418.48,4.4
78881,2019,34836.48915983689,3.9
78881,2020,35583.536883243774,6.7
78881,2021,36885.14739686252,5.6
78881,2022,36721.18899377385,4.4
78881,2023,38589.996801535264,4.2
78881,2024,38629.684143527724,4.2
78881,2025,38629.684143527724,4.2
78881,2026,38629.684143527724,4.2
78883,2012,17741.144004014048,6.5
78883,2013,21835.399132874267,6.1
78883,2014,19105.64495530013,4.8
78883,2015,19429.205119053688,4.0
78883,2016,19027.220125786163,4.5
78883,2017,17620.147371544434,4.0
78883,2018,17852.661969074183,3.8
78883,2019,19603.34405771668,3.6
78883,2020,17997.094407926073,6.6
78883,2021,18088.64111498258,5.3
78883,2022,18348.443078591765,4.1
78883,2023,18158.027310088823,3.9
78883,2024,18458.431887866842,4.0
78883,2025,18458.431887866842,4.0
78883,2026,18458.431887866842,4.0
78884,2012,24756.455791903703,7.24648
78884,2013,29009.16933829785,6.6331999999999995
78884,2014,27258.29500079595,5.337619999999999
78884,2015,29918.438334848346,4.5953599999999994
78884,2016,31592.496821784753,5.0332
78884,2017,25603.85877895568,4.47988
78884,2018,25685.268227042136,4.11329
78884,2019,27775.356081874223,3.75112
78884,2020,27443.444307053534,6.6489
78884,2021,28179.55812890306,5.453329999999999
78884,2022,28215.83429481616,4.25554
78884,2023,29149.642051571776,4.05996
78884,2024,29292.59237136005,4.10885
78884,2025,29292.59237136005,4.10885
78884,2026,29292.59237136005,4.10885
78885,2012,17741.144004014048,6.5
78885,2013,21835.399132874267,6.1
78885,2014,19105.64495530013,4.8
78885,2015,19429.205119053688,4.0
78885,2016,19027.220125786163,4.5
78885,2017,17620.147371544434,4.0
78885,2018,17852.661969074183,3.8
78885,2019,19603.34405771668,3.6
78885,2020,17997.094407926073,6.6
78885,2021,18088.64111498258,5.3
78885,2022,18348.443078591765,4.1
78885,2023,18158.027310088823,3.9
78885,2024,18458.431887866842,4.0
78885,2025,18458.431887866842,4.0
78885,2026,18458.431887866842,4.0
78886,2012,18740.185428184224,6.5
78886,2013,21228.691117380524,6.1
78886,2014,20963.927346627715,5.0
78886,2015,21056.35516763879,4.4
78886,2016,19646.98580826679,4.5
78886,2017,20065.94926666531,4.0
78886,2018,20844.158977142513,3.5
78886,2019,21852.170107809205,3.2
78886,2020,21130.975461684586,6.4
78886,2021,21193.612355801317,5.0
78886,2022,21563.062727881537,3.9
78886,2023,22560.226796229785,3.9
78886,2024,22026.250022474334,4.1
78886,2025,22026.250022474334,4.1
78886,2026,22026.250022474334,4.1
78931,2012,43250.11365623361,6.4
78931,2013,43482.31444088567,5.9
78931,2014,43237.181254307376,4.8
78931,2015,42541.31112014086,4.6
78931,2016,41401.11055022716,5.4
78931,2017,42348.19661130683,4.4
78931,2018,44317.44607305481,3.7
78931,2019,46792.709574890745,3.4
78931,2020,47517.90277086444,6.6
78931,2021,52814.09940540718,5.5
78931,2022,52516.206907651205,3.9
78931,2023,52880.073276270494,3.7
78931,2024,54382.68911694217,3.7
78931,2025,54382.68911694217,3.7
78931,2026,54382.68911694217,3.7
78932,2012,54922.47925094629,5.1388799999999994
78932,2013,61026.31399262723,4.9235999999999995
78932,2014,62205.0730929771,4.00832
78932,2015,58592.51679823805,3.9354
78932,2016,54928.71481163463,4.5541599999999995
78932,2017,56028.29515438242,3.9270799999999997
78932,2018,57077.56882202646,3.42708
78932,2019,60303.64950580809,3.14236
78932,2020,59981.74954264611,5.4576400000000005
78932,2021,64774.95672980213,5.0
78932,2022,63838.21652958049,3.95764
78932,2023,69049.80980440065,3.91528
78932,2024,67441.41575586908,3.8
78932,2025,67441.41575586908,3.8
78932,2026,67441.41575586908,3.8
78933,2012,40488.436203226694,6.350619999999999
78933,2013,46863.14224017656,5.85062
78933,2014,45764.78947331668,4.65186
78933,2015,42986.80757035877,4.30372
78933,2016,41178.05614633365,5.20248
78933,2017,41809.27285005734,4.350619999999999
78933,2018,41755.604389799526,3.65062
78933,2019,44048.27500250056,3.35062
78933,2020,43656.58048781356,6.30372
78933,2021,47958.36981822607,5.30248
78933,2022,47692.03751210941,3.80124
78933,2023,48714.10791597754,3.7
78933,2024,48773.16138466318,3.74938
78933,2025,48773.16138466318,3.74938
78933,2026,48773.16138466318,3.74938
78934,2012,37657.409215150336,6.3
78934,2013,50328.8672948567,5.8
78934,2014,48355.86942565065,4.5
78934,2015,43443.491051728364,4.0
78934,2016,40949.400538292146,5.0
78934,2017,41256.815968841285,4.3
78934,2018,39129.431323651654,3.6
78934,2019,41234.92388758782,3.3
78934,2020,39698.295069262815,6.0
78934,2021,42980.70615473664,5.1
78934,2022,42746.726560259965,3.7
78934,2023,44443.529411764706,3.7
78934,2024,43022.77066356228,3.8
78934,2025,43022.77066356228,3.8
78934,2026,43022.77066356228,3.8
78935,2012,37657.409215150336,6.3
78935,2013,50328.8672948567,5.8
78935,2014,48355.86942565065,4.5
78935,2015,43443.491051728364,4.0
78935,2016,40949.400538292146,5.0
78935,2017,41256.815968841285,4.3
78935,2018,39129.431323651654,3.6
78935,2019,41234.92388758782,3.3
78935,2020,39698.295069262815,6.0
78935,2021,42980.70615473664,5.1
78935,2022,42746.726560259965,3.7
78935,2023,44443.529411764706,3.7
78935,2024,43022.77066356228,3.8
78935,2025,43022.77066356228,3.8
78935,2026,43022.77066356228,3.8
78938,2012,60146.91418736169,4.8
78938,2013,68948.01675289481,4.5
78938,2014,69164.54758671769,3.5
78938,2015,65545.20446707177,3.3
78938,2016,62357.383654004276,4.3
78938,2017,65230.52575327825,3.8
78938,2018,63390.09884746319,3.3
78938,2019,66027.06705059647,3.1
78938,2020,64182.56364229765,5.5
78938,2021,67556.79980595084,5.0
78938,2022,64651.61884179773,4.0
78938,2023,68814.98920933883,4.0
78938,2024,67918.51067168864,3.8
78938,2025,67918.51067168864,3.8
78938,2026,67918.51067168864,3.8
78940,2012,56495.15987514542,5.07975
78940,2013,65046.74174787791,4.74347
78940,2014,64998.27372319237,3.70435
78940,2015,61466.93688876204,3.47288
78940,2016,58508.53133272713,4.45758
78940,2017,60965.185417529996,3.8983499999999998
78940,2018,59386.096886973115,3.36207
78940,2019,61954.94288590537,3.14393
78940,2020,60339.317312321655,5.6366
78940,2021,63850.951001296875,5.0487400000000004
78940,2022,61425.43662850221,3.96088
78940,2023,65039.402007693585,3.94558
78940,2024,64271.45719589808,3.79235
78940,2025,64271.45719589808,3.79235
78940,2026,64271.45719589808,3.79235
78941,2012,59984.71575636015,4.880610000000001
78941,2013,69580.62948119035,4.5892800000000005
78941,2014,69737.90093288162,3.5699300000000003
78941,2015,66397.39364826624,3.3380099999999997
78941,2016,63121.419613646234,4.29142
78941,2017,65259.72722622193,3.79413
78941,2018,63636.67475191526,3.3061000000000003
78941,2019,66647.46981898855,3.0937900000000003
78941,2020,64545.966999566095,5.52991
